epoch,objective,mean_loss,variance,cvar,terminal_penalty,avg_terminal_inventory_fraction,avg_participation_used
1,0.0005017289076931775,0.00047826720401644707,4.6923451009206474e-05,0.013321325182914734,0.0,0.0,0.017260238528251648
2,-0.0008420892991125584,-0.000880932726431638,7.76868182583712e-05,0.013100124895572662,0.0,0.0,0.01649136282503605
3,0.0006851924117654562,0.0006432031514123082,8.397849160246551e-05,0.018481776118278503,0.0,0.0,0.017755277454853058
4,0.00038269173819571733,0.0003457390994299203,7.39052557037212e-05,0.01601164974272251,0.0,0.0,0.01645693928003311
5,0.0014454255579039454,0.0014132031938061118,6.444477912737057e-05,0.016670750454068184,0.0,0.0,0.017605969682335854
6,0.0006461177254095674,0.0006204639794304967,5.130749195814133e-05,0.015752648934721947,0.0,0.0,0.01756260357797146
7,-0.00026182594592683017,-0.00029619375709444284,6.873562961118296e-05,0.014141799882054329,0.0,0.0,0.017714936286211014
8,-0.0002416438510408625,-0.00027495628455653787,6.662487430730835e-05,0.01597997546195984,0.0,0.0,0.016931619495153427
9,-0.0006133964052423835,-0.0006390454364009202,5.129801502334885e-05,0.012758574448525906,0.0,0.0,0.017301393672823906
10,0.0016990866279229522,0.0016679421532899141,6.22889056103304e-05,0.016468649730086327,0.0,0.0,0.01652483269572258
11,8.388832793571055e-05,6.362030399031937e-05,4.053605152876116e-05,0.01243664976209402,0.0,0.0,0.017490725964307785
12,0.0014981029089540243,0.0014723717467859387,5.146230978425592e-05,0.01718595065176487,0.0,0.0,0.016697760671377182
13,-0.0011321890633553267,-0.0011577657423913479,5.115345265949145e-05,0.011823924258351326,0.0,0.0,0.016590774059295654
14,-0.000385002582333982,-0.0004022421198897064,3.447905328357592e-05,0.012579474598169327,0.0,0.0,0.01770768128335476
15,0.0021720617078244686,0.0021421813871711493,5.976048487355001e-05,0.019088774919509888,0.0,0.0,0.01730521395802498
16,0.00010651416960172355,6.245315307751298e-05,8.812203304842114e-05,0.020955275744199753,0.0,0.0,0.017753707244992256
17,0.0019884982611984015,0.0019638435915112495,4.930920113110915e-05,0.01569877564907074,0.0,0.0,0.016649296507239342
18,-0.00022074523440096527,-0.00024502346059307456,4.8556452384218574e-05,0.014634774066507816,0.0,0.0,0.01715676672756672
19,0.0003035202680621296,0.000275986036285758,5.506847082870081e-05,0.014892649836838245,0.0,0.0,0.016348574310541153
20,0.0009235790348611772,0.0009091249667108059,2.8908096282975748e-05,0.010915124788880348,0.0,0.0,0.01660812273621559
21,-0.00022071346757002175,-0.00023853752645663917,3.5648128687171265e-05,0.010860349982976913,0.0,0.0,0.016767073422670364
22,0.000600833969656378,0.0005712530692107975,5.916179361520335e-05,0.018027573823928833,0.0,0.0,0.0171952061355114
23,0.0008926244918256998,0.0008639656007289886,5.731777855544351e-05,0.014406874775886536,0.0,0.0,0.017479199916124344
24,-0.0005521928542293608,-0.000575737445615232,4.7089142753975466e-05,0.012229825370013714,0.0,0.0,0.016500411555171013
25,0.0015901178121566772,0.001560900011099875,5.8435591199668124e-05,0.01462557539343834,0.0,0.0,0.016368571668863297
