epoch,objective,mean_loss,variance,cvar,terminal_penalty,avg_terminal_inventory_fraction,avg_participation_used
1,0.013799592852592468,0.00047826720401644707,4.6923451009206474e-05,0.013321325182914734,0.0,0.0,0.017260238528251648
2,0.01198197714984417,-0.0008547235047444701,7.440709305228665e-05,0.012836700305342674,0.0,0.0,0.016193944960832596
3,0.017990674823522568,0.0005645484197884798,7.73067949921824e-05,0.017426125705242157,0.0,0.0,0.01711128279566765
4,0.015580197796225548,0.0002975233655888587,6.56830015941523e-05,0.015282674692571163,0.0,0.0,0.01577264443039894
5,0.016625063493847847,0.001308764098212123,5.2423310989979655e-05,0.01531629916280508,0.0,0.0,0.01688065193593502
6,0.01529656071215868,0.0006598359323106706,4.3701227696146816e-05,0.014636725187301636,0.0,0.0,0.016825180500745773
7,0.012593494728207588,-0.0003486796922516078,5.604257603408769e-05,0.012942174449563026,0.0,0.0,0.01676950231194496
8,0.013665423728525639,-0.00023742658959235996,5.478501770994626e-05,0.013902850449085236,0.0,0.0,0.016041407361626625
9,0.011672480031847954,-0.0005462688277475536,4.31262596976012e-05,0.012218749150633812,0.0,0.0,0.0161733441054821
10,0.016403065994381905,0.0015803155256435275,5.14082821609918e-05,0.014822750352323055,0.0,0.0,0.015339791774749756
11,0.010490194894373417,-0.00013155618216842413,3.3700576750561595e-05,0.010621750727295876,0.0,0.0,0.01637023314833641
12,0.016832321882247925,0.0011875454802066088,3.9391237805830315e-05,0.015644775703549385,0.0,0.0,0.015659933909773827
13,0.009407428093254566,-0.0007909219129942358,3.9779410144547e-05,0.010198350064456463,0.0,0.0,0.015428401529788971
14,0.012199842371046543,-0.0004019078623969108,3.0812796467216685e-05,0.01260174997150898,0.0,0.0,0.01649821549654007
15,0.01778389699757099,0.0017617234261706471,4.4005035306327045e-05,0.016022173687815666,0.0,0.0,0.016028352081775665
16,0.017874661833047867,2.8735987143591046e-05,6.468136416515335e-05,0.01784592494368553,0.0,0.0,0.01585177518427372
17,0.014496560208499432,0.0014808110427111387,3.382065551704727e-05,0.01301574893295765,0.0,0.0,0.015095122158527374
18,0.011959655210375786,-0.00017752031271811575,3.412782461964525e-05,0.012137175537645817,0.0,0.0,0.015717068687081337
19,0.012454732321202755,0.0005384328542277217,3.7520039768423885e-05,0.011916299350559711,0.0,0.0,0.01480749063193798
20,0.009683853015303612,0.0005921281408518553,2.146560473192949e-05,0.009091724641621113,0.0,0.0,0.015187166631221771
21,0.007907905615866184,-0.00029646873008459806,2.4767736249486916e-05,0.008204374462366104,0.0,0.0,0.014941221103072166
22,0.015287298709154129,0.0002813484752550721,4.072742012795061e-05,0.015005949884653091,0.0,0.0,0.015262062661349773
23,0.013600227423012257,0.0008381280349567533,3.920254312106408e-05,0.012762099504470825,0.0,0.0,0.015565350651741028
24,0.00956469401717186,-0.0006418311386369169,3.189083145116456e-05,0.010206525214016438,0.0,0.0,0.014560522511601448
25,0.012373080477118492,0.001556954812258482,3.2073854526970536e-05,0.010816125199198723,0.0,0.0,0.014823277480900288
