epoch,objective,mean_loss,variance,cvar,terminal_penalty,avg_terminal_inventory_fraction,avg_participation_used
1,0.019012421369552612,0.0012754469644278288,6.370552000589669e-05,0.017736975103616714,0.0,0.0,0.016866300255060196
2,0.019684860482811928,0.0011382874799892306,7.508559065172449e-05,0.01854657381772995,0.0,0.0,0.01699223741889
3,0.01847989298403263,0.0004305672482587397,7.274077506735921e-05,0.018049325793981552,0.0,0.0,0.017145726829767227
4,0.021829664707183838,0.002657239092513919,8.495151269016787e-05,0.01917242631316185,0.0,0.0,0.01690659485757351
5,0.01268931943923235,0.0007170952740125358,4.635857476387173e-05,0.011972224339842796,0.0,0.0,0.016728632152080536
6,0.01636456325650215,0.00025333743542432785,6.716529605910182e-05,0.01611122488975525,0.0,0.0,0.01617121882736683
7,0.012016376480460167,-0.0007009985856711864,5.08226512465626e-05,0.01271737553179264,0.0,0.0,0.01712443307042122
8,0.013151218183338642,-0.0003209312562830746,5.572606096393429e-05,0.013472149148583412,0.0,0.0,0.016541723161935806
9,0.019403275102376938,0.0025267000310122967,4.814237399841659e-05,0.016876574605703354,0.0,0.0,0.016858214512467384
10,0.012990194372832775,-0.0008671049145050347,6.316005601547658e-05,0.013857299461960793,0.0,0.0,0.016064930707216263
11,0.011524029076099396,0.00016390308155678213,5.773888187832199e-05,0.011360125616192818,0.0,0.0,0.01695273071527481
12,0.014580054208636284,-0.0005270203109830618,6.139757169876248e-05,0.01510707475244999,0.0,0.0,0.016484497115015984
13,0.015753107145428658,0.0013002078048884869,4.861388151766732e-05,0.014452899806201458,0.0,0.0,0.01530655287206173
14,0.01076461561024189,-0.0004855094593949616,4.185573197901249e-05,0.011250125244259834,0.0,0.0,0.015940364450216293
15,0.023767992854118347,0.0009908702922984958,7.487754919566214e-05,0.022777123376727104,0.0,0.0,0.016535477712750435
16,0.008573190309107304,-0.0005853843176737428,3.312456829007715e-05,0.009158574976027012,0.0,0.0,0.015721770003437996
17,0.009367184713482857,-0.0018693155143409967,4.693032315117307e-05,0.01123649999499321,0.0,0.0,0.01615261472761631
18,0.01799512468278408,0.00044272642116993666,6.828074401710182e-05,0.017552398145198822,0.0,0.0,0.015923339873552322
19,0.01203964464366436,-0.0008107797475531697,4.790769162354991e-05,0.012850424274802208,0.0,0.0,0.01581280678510666
20,0.011371982283890247,0.0005918828537687659,4.156355862505734e-05,0.010780099779367447,0.0,0.0,0.015029477886855602
21,0.013549740426242352,0.0004496155306696892,5.046990918344818e-05,0.013100124895572662,0.0,0.0,0.015301157720386982
22,0.008624318055808544,-0.0007545828120782971,3.7063273339299485e-05,0.00937890075147152,0.0,0.0,0.01609266735613346
23,0.014182363636791706,-0.0011640610173344612,5.982267975923605e-05,0.015346424654126167,0.0,0.0,0.015038445591926575
24,0.01545755472034216,-8.99535370990634e-06,4.159324453212321e-05,0.01546655036509037,0.0,0.0,0.01576640084385872
25,0.0071618747897446156,-0.0016834749840199947,3.1848168873693794e-05,0.00884534977376461,0.0,0.0,0.015157205983996391
